time,memory,g,a,l_1,l_2,l_3,l_4,l_5,omid,zmid2,zmid1,tbar_1,o_1,z2_1,z1_1,tbar_2,o_2,z2_2,z1_2,tbar_3,o_3,z2_3,z1_3,tbar_4,o_4,z2_4,z1_4
0.3156,0.31274266813125284,1.0,1.0,0.2709295900893086,0.2461426642815014,0.30989259305677475,0.3052894937497215,0.19848164176301908,0.013591875405434205,0.006487697649241519,0.10805747930068997,0.0031342525999456003,0.0028948613534085137,0.000341193598757523,0.050398482796900686,0.0010017643518177165,0.0010535296654680972,6.494952499997697e-05,0.03229093998606457,0.0006304177720791206,0.0006934223598532843,0.0001635015886649614,0.0161087257274317,0.00012091912937299647,0.00018406603522309726,2.1626156034728828e-05,0.0014795421274877876
0.3151,0.31316310902870614,1.0,1.0,0.26979802721629975,0.28765311271511684,0.3113055199482669,0.19880880167483547,0.15021660315497723,0.009762380373049051,0.0035772345752276154,0.08976309069704849,0.0020741647315324794,0.0017188458641595266,0.00015247516396520584,0.038492362974777435,0.0006768214320871754,0.0007331956220530536,6.434706980223935e-05,0.02502873135632939,0.00037542669914730417,0.0002567476666784025,2.7464363570837515e-05,0.008186703722085716,3.879339351215715e-05,9.035323518553708e-05,6.855037006520839e-06,0.001199336892968455
0.3146,0.30853646466745155,1.0,1.0,0.2679624059478526,0.268983449267135,0.30261653288188106,0.2802533035850001,0.15145436529133235,0.011384602776447095,0.004616784665040707,0.09896745264652158,0.0023000071919375823,0.0019838529493628578,0.00016658854858723498,0.04508134270419203,0.0005608668532932358,0.0006924316733846629,6.741550330854563e-05,0.029441582631988664,7.777871307770668e-05,6.270679113393818e-05,4.689603609562353e-06,0.013841482498639342,1.3603086742691382e-05,5.544831292386609e-05,2.9570275586334837e-06,0.0001969656439193942
0.3155,0.3096097436112939,1.0,1.0,0.21430540959550679,0.24668583139863764,0.30375688231339604,0.29088198680776023,0.21428288567569992,0.012609451920742249,0.005812306734275245,0.10693195307542688,0.002588148713964427,0.002566774437666704,0.00027299254618727293,0.04960300278164961,0.0008007645192706764,0.0009672957794890242,8.427288761793988e-05,0.03378023051717556,0.00039138224012400777,0.0005930065035644475,7.567746681526564e-05,0.016824224784966157,0.00021365822393812548,0.000275176777691385,8.296876148535753e-05,0.0019839360973077152
0.3166,0.2999961782918112,1.0,1.0,0.2673687225555691,0.26686651950284546,0.28336809373867716,0.272233249112736,0.14299588404803684,0.010444063754698172,0.003966818240018121,0.09546420005540308,0.0020284649181332684,0.0017539917708249116,0.0001433715103569206,0.04199149100468678,0.00039519809860815407,0.0004297193671173361,3.2612504826703503e-05,0.027637775932036406,9.562227487766731e-05,0.00012945684227982332,6.999514802920929e-06,0.0130626806054784,1.0296187571562455e-05,0.0001404269557149941,6.606642753034413e-07,5.295327759556897e-05
0.3225,0.2799953970703962,1.0,1.0,0.2790739434990824,0.23713102055524396,0.23750148570063637,0.2526140758387375,0.22536585464331493,0.010545343720790478,0.00406149262816194,0.09413272372154041,0.002084722774577565,0.0017274698412277456,0.00014360896314654544,0.04239860853756149,0.0005232829532552984,0.0005993651586843378,3.95230785059212e-05,0.027811596849394646,0.0001980548534632952,0.0003396191806460469,3.321231582260872e-05,0.017913059975092595,0.0002129556286042505,0.0011757689280537653,0.000461695612050891,0.0017711769282798282
0.3337,0.25998442557079027,1.0,1.0,0.23040084131380667,0.1862699229564189,0.1849942982517857,0.2041149337283279,0.37086777630377943,0.008988953092064284,0.0029470841472445694,0.09171028890832877,0.0012216183097390411,0.001065687409329766,5.840364353869584e-05,0.04041504752004605,0.00017657529260035564,0.00041848450933713345,1.173499392077209e-05,0.03714379003790682,6.27468880315376e-05,0.000390228755498722,5.558958815171375e-05,0.02630850057667635,1.8367722972045463e-05,0.0011706179031670903,0.0008759126746206492,0.009652216828288387
0.3565,0.23999789494703572,1.0,1.0,0.2399269965100243,0.12350032230652956,0.1397423378942749,0.16798298458807648,0.4711205289780675,0.006960370412730296,0.0017916927695511748,0.08019584405062521,0.000723526251941872,0.0005790461893450341,2.153379296089597e-05,0.03399878688435071,0.00016529545908850444,0.0007364141107210721,7.61017266572281e-05,0.043794392213008425,0.00020838009174336468,0.000735442791671278,0.00013967009683060232,0.03216421286564022,0.0002429181660749996,0.0010947652989504503,0.0005038498678605825,0.017869109946535035
0.3961,0.21999824207609098,1.0,1.0,0.21572365537743277,0.07356807928899536,0.08957984850707278,0.11171419510581401,0.5721601913168494,0.005283931663793615,0.001038425629254505,0.06871902902718688,0.00032980207140170006,0.00026097145338574017,4.326698491478526e-06,0.028265472633494968,8.817215306921284e-05,0.0008744423810197565,0.00013782003098836563,0.04598776516904514,0.00025950258019897523,0.0010832555332494353,0.0002938372310620762,0.03689816868843572,0.0006171962045580113,0.0009745274379831187,0.0003982953025761431,0.027662762533178405
0.4455,0.199999904940395,1.0,1.0,0.19977070939502478,0.03373037357241056,0.03985017520395062,0.044685506476342896,0.6680897048555507,0.003972819381184211,0.0006143003947971414,0.056274679647461585,0.0002207987184964681,0.00016158027575744401,3.688187640521777e-06,0.0222329893154944,5.610644163951751e-05,0.0007081369637596686,0.00012914462712327083,0.04668026686863492,0.00019107611600627732,0.0009664125353102012,0.00028486250967051807,0.04211770078456795,0.0004451308921239172,0.0015066154634914791,0.0009190272544209933,0.035446345523210764
0.5101,0.17999831484209516,1.0,1.0,0.16748578406462675,0.017006688266473842,0.0004204284107407578,0.006283637759811861,0.7620814702783758,0.00454408236882616,0.0008017715441457021,0.062333587920197685,0.00026329552316612005,0.00019549545384501673,4.45825235756591e-06,0.025041096243834833,7.546789005524952e-05,0.000884290455425229,0.0001616387421749214,0.047516259826963794,0.00021358269458099204,0.00116273834085759,0.0003012730466668213,0.04787138413082238,0.000412403179086931,0.0015305254852246782,0.0006690797952279235,0.04336459690137236
0.5996,0.1599999735651395,1.0,1.0,0.13506579218104098,0.0001502023453898529,4.666730165160942e-16,0.018613386971422514,0.8994318604574666,0.010270847375050306,0.0037724302906073618,0.09812945823704923,0.0013324341057555987,0.0011934589640097022,6.081367001437621e-05,0.046432959007041204,0.0003113513347971134,0.0017944408527038318,0.00023925679467287349,0.06404525235497306,0.00038279730225756223,0.001707691460901763,0.0003462586933751982,0.057906765629992425,0.00041762635186401133,0.0015930862129385707,0.0004431811159801105,0.04757349965928828
0.698,0.13999962434709146,1.0,1.0,0.13952552961228729,0.03462174259532592,4.5557756340818495e-08,1.509430265270673e-08,0.5748918513616985,0.0029141601251336594,0.0003691820543179455,0.044391154068332536,0.00014396230219443476,9.949573895158434e-05,3.0651438486738485e-06,0.016987115974327883,3.8105821984792564e-05,0.0003617563926564508,7.022856500004553e-05,0.029932640168433486,9.054686477083628e-05,0.000490471035047786,0.0002002528671037762,0.03175679796173044,0.00017778295309800137,0.0007999844725834686,0.00027501705498180645,0.02888842969930372
0.7889,0.11999882483395824,1.0,1.0,0.11990017457705288,0.047084568846023,0.0,0.0,0.4818671855969648,0.002180696230021923,0.000194813315910623,0.03627356298003596,4.622440540068686e-05,2.9652117711912564e-05,2.524017550065843e-07,0.013629792778465339,3.5123248897598184e-06,0.0001527625199277227,4.91168355241993e-06,0.021351627742464026,3.874160637528625e-05,0.00027146750395903705,5.817629859992748e-05,0.025240145357153954,8.76539022474112e-05,0.0004825642779920805,0.00028179318033496806,0.022248335226796305
0.8786,0.09999685330702063,1.0,1.0,0.09951808884195751,0.03664777967914123,0.0,0.0,0.4406692017095077,0.0021942562525350735,0.00022563931234464106,0.034781638931459524,0.00011508793247706599,7.37353053052288e-05,3.5287145653608547e-06,0.013081514061539436,3.581993496098289e-05,0.0002544880524598402,4.453783063075053e-05,0.018787210043841016,5.153844154740164e-05,0.0003038672175228648,0.0001356401291102664,0.020805647640470656,0.00010274371309562248,0.0003535715389869226,0.00012867954193945396,0.018507332052008926
0.9687,0.07999994327053142,1.0,1.0,0.07970401360018892,0.021868492112452627,0.005500830624159729,0.0002915445970606913,0.4026791625723082,0.0020136369869412744,0.00016776962980394498,0.035594803863416485,7.130497645349038e-05,5.439956733978937e-05,7.680427340400863e-07,0.014279736183466823,1.4254159321948427e-05,0.00024411923457379317,2.433165463290635e-05,0.01776834181303917,4.636967809992157e-05,0.00011825306574062922,1.0967173986080782e-05,0.017176283603771218,4.064773689335656e-05,0.0002643729033580361,7.945115549755618e-05,0.014582752599055499
1.0583,0.05999906042954939,1.0,1.0,0.050127675290282996,0.023623601192142185,0.004203843689764247,2.6137897662685345e-10,0.3302852575751952,0.0016628057873759948,0.00011857372938963164,0.02869640610355921,4.868296641290019e-05,2.6919333733058052e-05,4.6163996786398026e-07,0.01064433658117787,5.175845563551549e-06,9.544966579756487e-05,8.934877910926938e-06,0.012164706103229587,2.083744585831514e-05,0.0001713107201251651,4.06082720413522e-05,0.011822009581498689,6.555973386041758e-05,0.00022947703817222177,0.0001236896167006904,0.009899686509289485
1.1491,0.039999478771763394,1.0,1.0,0.039829230714778195,0.01756661997635815,0.007790215162170898,7.157286523112338e-14,0.2762165142207205,0.0014604327464678801,9.448830843420433e-05,0.02639089967344716,4.2951773552990187e-05,2.7400074874804292e-05,5.085383669533709e-09,0.00984591662565022,4.742742288178283e-06,4.066916648238385e-05,2.5702746410867273e-06,0.00872965444385623,6.3405526543761355e-06,5.384613016419075e-05,3.6720995825986494e-06,0.0076464514178025715,1.3527105198294318e-05,2.921712136008565e-05,5.937409131006695e-06,0.006926570812831196
1.2471,0.03474966149237212,1.0,1.0,0.013668493632371086,0.0036542662959270474,0.00295611764712507,0.0058781752639662024,0.2232483125097861,0.0013241395422837082,5.970163132903721e-05,0.023290154646917985,2.830691275304678e-05,1.6588040071018485e-05,3.970196017999721e-07,0.008414782582225312,6.203480763794449e-06,3.688404025087249e-05,2.6909668691458414e-06,0.006732330855185522,1.0814879121186972e-05,3.41932417593217e-05,2.0733996209184537e-06,0.004641397075095869,9.369922131054652e-06,1.9102787689252377e-05,4.155844015645441e-06,0.0028804724176101654
